id node1;id node2;name node1;name node2;parent id node1;parent id node2;parent name node1;parent name node2;edge confidence;edge weight(med flm)
127;493;rh.caudalmiddlefrontal_11;rh.insula_11;9;34;ctx-rh-caudalmiddlefrontal;ctx-rh-insula;219;18.700003
206;504;rh.postcentral_26;Right-Putamen;16;37;ctx-rh-postcentral;Right-Putamen;175;27.866661
206;211;rh.postcentral_26;rh.postcentral_3;16;16;ctx-rh-postcentral;ctx-rh-postcentral;168;13.400004
71;81;rh.rostralmiddlefrontal_13;rh.superiorfrontal_3;7;8;ctx-rh-rostralmiddlefrontal;ctx-rh-superiorfrontal;192;13.454556
71;82;rh.rostralmiddlefrontal_13;rh.superiorfrontal_14;7;8;ctx-rh-rostralmiddlefrontal;ctx-rh-superiorfrontal;267;13.400002
959;1013;lh.bankssts_4;Left-Hippocampus;72;81;ctx-lh-bankssts;Left-Hippocampus;356;31.565182
959;994;lh.bankssts_4;lh.insula_12;72;75;ctx-lh-bankssts;ctx-lh-insula;233;30.050008
959;976;lh.bankssts_4;lh.superiortemporal_8;72;73;ctx-lh-bankssts;ctx-lh-superiortemporal;188;33.312504
882;895;lh.lingual_8;lh.fusiform_17;65;66;ctx-lh-lingual;ctx-lh-fusiform;168;14.499998
358;359;rh.lateraloccipital_7;rh.lateraloccipital_3;23;23;ctx-rh-lateraloccipital;ctx-rh-lateraloccipital;213;12.599980
560;1010;lh.rostralmiddlefrontal_13;Left-Putamen;48;78;ctx-lh-rostralmiddlefrontal;Left-Putamen;189;32.200012
560;566;lh.rostralmiddlefrontal_13;lh.rostralmiddlefrontal_4;48;48;ctx-lh-rostralmiddlefrontal;ctx-lh-rostralmiddlefrontal;267;14.885714
560;632;lh.rostralmiddlefrontal_13;lh.caudalmiddlefrontal_13;48;50;ctx-lh-rostralmiddlefrontal;ctx-lh-caudalmiddlefrontal;185;18.266669
560;631;lh.rostralmiddlefrontal_13;lh.caudalmiddlefrontal_1;48;50;ctx-lh-rostralmiddlefrontal;ctx-lh-caudalmiddlefrontal;224;13.705006
560;1009;lh.rostralmiddlefrontal_13;Left-Caudate;48;77;ctx-lh-rostralmiddlefrontal;Left-Caudate;205;22.200008
767;1008;lh.superiorparietal_24;Left-Thalamus-Proper;59;76;ctx-lh-superiorparietal;Left-Thalamus-Proper;185;39.700012
767;1010;lh.superiorparietal_24;Left-Putamen;59;78;ctx-lh-superiorparietal;Left-Putamen;217;47.149994
767;769;lh.superiorparietal_24;lh.superiorparietal_27;59;59;ctx-lh-superiorparietal;ctx-lh-superiorparietal;187;14.719998
580;1010;lh.rostralmiddlefrontal_3;Left-Putamen;48;78;ctx-lh-rostralmiddlefrontal;Left-Putamen;345;44.074083
580;585;lh.rostralmiddlefrontal_3;lh.superiorfrontal_32;48;49;ctx-lh-rostralmiddlefrontal;ctx-lh-superiorfrontal;194;12.799999
580;690;lh.rostralmiddlefrontal_3;lh.rostralanteriorcingulate_3;48;53;ctx-lh-rostralmiddlefrontal;ctx-lh-rostralanteriorcingulate;178;15.688889
580;1009;lh.rostralmiddlefrontal_3;Left-Caudate;48;77;ctx-lh-rostralmiddlefrontal;Left-Caudate;227;38.199989
805;815;lh.inferiorparietal_2;lh.inferiorparietal_1;60;60;ctx-lh-inferiorparietal;ctx-lh-inferiorparietal;221;13.657143
805;965;lh.inferiorparietal_2;lh.superiortemporal_24;60;73;ctx-lh-inferiorparietal;ctx-lh-superiortemporal;181;21.560001
805;816;lh.inferiorparietal_2;lh.inferiorparietal_20;60;60;ctx-lh-inferiorparietal;ctx-lh-inferiorparietal;215;12.899991
512;1010;lh.lateralorbitofrontal_3;Left-Putamen;42;78;ctx-lh-lateralorbitofrontal;Left-Putamen;230;32.842861
512;1009;lh.lateralorbitofrontal_3;Left-Caudate;42;77;ctx-lh-lateralorbitofrontal;Left-Caudate;208;26.889994
463;467;rh.superiortemporal_16;rh.superiortemporal_21;32;32;ctx-rh-superiortemporal;ctx-rh-superiortemporal;201;12.200002
463;473;rh.superiortemporal_16;rh.superiortemporal_11;32;32;ctx-rh-superiortemporal;ctx-rh-superiortemporal;178;12.833333
194;503;rh.posteriorcingulate_5;Right-Caudate;14;36;ctx-rh-posteriorcingulate;Right-Caudate;363;12.233332
517;580;lh.lateralorbitofrontal_10;lh.rostralmiddlefrontal_3;42;48;ctx-lh-lateralorbitofrontal;ctx-lh-rostralmiddlefrontal;273;30.808334
517;522;lh.lateralorbitofrontal_10;lh.lateralorbitofrontal_5;42;42;ctx-lh-lateralorbitofrontal;ctx-lh-lateralorbitofrontal;269;21.699999
517;534;lh.lateralorbitofrontal_10;lh.medialorbitofrontal_5;42;45;ctx-lh-lateralorbitofrontal;ctx-lh-medialorbitofrontal;190;21.466671
517;578;lh.lateralorbitofrontal_10;lh.rostralmiddlefrontal_7;42;48;ctx-lh-lateralorbitofrontal;ctx-lh-rostralmiddlefrontal;275;26.055557
517;1010;lh.lateralorbitofrontal_10;Left-Putamen;42;78;ctx-lh-lateralorbitofrontal;Left-Putamen;396;16.809091
517;523;lh.lateralorbitofrontal_10;lh.lateralorbitofrontal_1;42;42;ctx-lh-lateralorbitofrontal;ctx-lh-lateralorbitofrontal;283;27.700014
517;521;lh.lateralorbitofrontal_10;lh.lateralorbitofrontal_8;42;42;ctx-lh-lateralorbitofrontal;ctx-lh-lateralorbitofrontal;332;13.955002
517;573;lh.lateralorbitofrontal_10;lh.rostralmiddlefrontal_23;42;48;ctx-lh-lateralorbitofrontal;ctx-lh-rostralmiddlefrontal;183;24.399999
517;1009;lh.lateralorbitofrontal_10;Left-Caudate;42;77;ctx-lh-lateralorbitofrontal;Left-Caudate;192;14.575003
220;504;rh.postcentral_7;Right-Putamen;16;37;ctx-rh-postcentral;Right-Putamen;204;39.224993
454;467;rh.bankssts_2;rh.superiortemporal_21;31;32;ctx-rh-bankssts;ctx-rh-superiortemporal;200;21.500004
454;473;rh.bankssts_2;rh.superiortemporal_11;31;32;ctx-rh-bankssts;ctx-rh-superiortemporal;168;25.699986
454;507;rh.bankssts_2;Right-Hippocampus;31;40;ctx-rh-bankssts;Right-Hippocampus;317;24.400003
634;1010;lh.caudalmiddlefrontal_3;Left-Putamen;50;78;ctx-lh-caudalmiddlefrontal;Left-Putamen;290;27.892305
634;636;lh.caudalmiddlefrontal_3;lh.caudalmiddlefrontal_11;50;50;ctx-lh-caudalmiddlefrontal;ctx-lh-caudalmiddlefrontal;227;12.999997
634;637;lh.caudalmiddlefrontal_3;lh.caudalmiddlefrontal_4;50;50;ctx-lh-caudalmiddlefrontal;ctx-lh-caudalmiddlefrontal;323;13.559999
634;638;lh.caudalmiddlefrontal_3;lh.caudalmiddlefrontal_12;50;50;ctx-lh-caudalmiddlefrontal;ctx-lh-caudalmiddlefrontal;174;13.992852
634;641;lh.caudalmiddlefrontal_3;lh.caudalmiddlefrontal_10;50;50;ctx-lh-caudalmiddlefrontal;ctx-lh-caudalmiddlefrontal;196;14.058334
634;1009;lh.caudalmiddlefrontal_3;Left-Caudate;50;77;ctx-lh-caudalmiddlefrontal;Left-Caudate;230;23.004550
634;640;lh.caudalmiddlefrontal_3;lh.caudalmiddlefrontal_2;50;50;ctx-lh-caudalmiddlefrontal;ctx-lh-caudalmiddlefrontal;171;12.519992
31;503;rh.medialorbitofrontal_4;Right-Caudate;4;36;ctx-rh-medialorbitofrontal;Right-Caudate;216;17.399998
31;504;rh.medialorbitofrontal_4;Right-Putamen;4;37;ctx-rh-medialorbitofrontal;Right-Putamen;185;23.685708
578;1010;lh.rostralmiddlefrontal_7;Left-Putamen;48;78;ctx-lh-rostralmiddlefrontal;Left-Putamen;336;41.087879
578;690;lh.rostralmiddlefrontal_7;lh.rostralanteriorcingulate_3;48;53;ctx-lh-rostralmiddlefrontal;ctx-lh-rostralanteriorcingulate;171;14.599998
578;1009;lh.rostralmiddlefrontal_7;Left-Caudate;48;77;ctx-lh-rostralmiddlefrontal;Left-Caudate;245;34.066655
934;957;lh.inferiortemporal_3;lh.bankssts_2;70;72;ctx-lh-inferiortemporal;ctx-lh-bankssts;177;12.700003
695;1010;lh.caudalanteriorcingulate_1;Left-Putamen;54;78;ctx-lh-caudalanteriorcingulate;Left-Putamen;254;26.893335
695;1009;lh.caudalanteriorcingulate_1;Left-Caudate;54;77;ctx-lh-caudalanteriorcingulate;Left-Caudate;367;13.266667
695;703;lh.caudalanteriorcingulate_1;lh.posteriorcingulate_6;54;55;ctx-lh-caudalanteriorcingulate;ctx-lh-posteriorcingulate;198;39.899998
29;504;rh.medialorbitofrontal_8;Right-Putamen;4;37;ctx-rh-medialorbitofrontal;Right-Putamen;275;23.799998
29;503;rh.medialorbitofrontal_8;Right-Caudate;4;36;ctx-rh-medialorbitofrontal;Right-Caudate;354;14.985708
889;1013;lh.lingual_15;Left-Hippocampus;65;81;ctx-lh-lingual;Left-Hippocampus;207;12.699996
572;1010;lh.rostralmiddlefrontal_21;Left-Putamen;48;78;ctx-lh-rostralmiddlefrontal;Left-Putamen;198;43.389488
572;585;lh.rostralmiddlefrontal_21;lh.superiorfrontal_32;48;49;ctx-lh-rostralmiddlefrontal;ctx-lh-superiorfrontal;169;13.466670
572;590;lh.rostralmiddlefrontal_21;lh.superiorfrontal_35;48;49;ctx-lh-rostralmiddlefrontal;ctx-lh-superiorfrontal;204;12.599998
675;744;lh.precentral_28;lh.postcentral_7;51;57;ctx-lh-precentral;ctx-lh-postcentral;241;13.766665
675;742;lh.precentral_28;lh.postcentral_19;51;57;ctx-lh-precentral;ctx-lh-postcentral;184;11.733334
675;738;lh.precentral_28;lh.postcentral_10;51;57;ctx-lh-precentral;ctx-lh-postcentral;256;12.156667
540;1010;lh.medialorbitofrontal_2;Left-Putamen;45;78;ctx-lh-medialorbitofrontal;Left-Putamen;195;13.733339
540;1009;lh.medialorbitofrontal_2;Left-Caudate;45;77;ctx-lh-medialorbitofrontal;Left-Caudate;169;13.333337
226;504;rh.postcentral_14;Right-Putamen;16;37;ctx-rh-postcentral;Right-Putamen;274;44.145003
226;250;rh.postcentral_14;rh.supramarginal_12;16;17;ctx-rh-postcentral;ctx-rh-supramarginal;208;33.875000
58;504;rh.rostralmiddlefrontal_20;Right-Putamen;7;37;ctx-rh-rostralmiddlefrontal;Right-Putamen;218;32.199997
58;60;rh.rostralmiddlefrontal_20;rh.rostralmiddlefrontal_18;7;7;ctx-rh-rostralmiddlefrontal;ctx-rh-rostralmiddlefrontal;256;14.106667
153;504;rh.precentral_32;Right-Putamen;10;37;ctx-rh-precentral;Right-Putamen;301;36.679993
15;504;rh.lateralorbitofrontal_16;Right-Putamen;1;37;ctx-rh-lateralorbitofrontal;Right-Putamen;220;33.254285
15;503;rh.lateralorbitofrontal_16;Right-Caudate;1;36;ctx-rh-lateralorbitofrontal;Right-Caudate;180;27.350007
76;504;rh.rostralmiddlefrontal_26;Right-Putamen;7;37;ctx-rh-rostralmiddlefrontal;Right-Putamen;239;45.066676
571;590;lh.rostralmiddlefrontal_10;lh.superiorfrontal_35;48;49;ctx-lh-rostralmiddlefrontal;ctx-lh-superiorfrontal;215;13.033335
571;591;lh.rostralmiddlefrontal_10;lh.superiorfrontal_42;48;49;ctx-lh-rostralmiddlefrontal;ctx-lh-superiorfrontal;192;13.622228
825;831;lh.precuneus_4;lh.precuneus_22;61;61;ctx-lh-precuneus;ctx-lh-precuneus;206;13.266667
825;829;lh.precuneus_4;lh.precuneus_17;61;61;ctx-lh-precuneus;ctx-lh-precuneus;200;13.000002
389;390;rh.fusiform_9;rh.fusiform_2;25;25;ctx-rh-fusiform;ctx-rh-fusiform;197;12.599995
389;396;rh.fusiform_9;rh.fusiform_17;25;25;ctx-rh-fusiform;ctx-rh-fusiform;181;17.171439
129;504;rh.caudalmiddlefrontal_1;Right-Putamen;9;37;ctx-rh-caudalmiddlefrontal;Right-Putamen;327;26.385718
129;503;rh.caudalmiddlefrontal_1;Right-Caudate;9;36;ctx-rh-caudalmiddlefrontal;Right-Caudate;238;18.924136
129;130;rh.caudalmiddlefrontal_1;rh.caudalmiddlefrontal_9;9;9;ctx-rh-caudalmiddlefrontal;ctx-rh-caudalmiddlefrontal;173;12.750003
129;131;rh.caudalmiddlefrontal_1;rh.caudalmiddlefrontal_6;9;9;ctx-rh-caudalmiddlefrontal;ctx-rh-caudalmiddlefrontal;343;13.933332
917;1013;lh.entorhinal_2;Left-Hippocampus;68;81;ctx-lh-entorhinal;Left-Hippocampus;245;15.050000
548;1010;lh.parsopercularis_6;Left-Putamen;47;78;ctx-lh-parsopercularis;Left-Putamen;175;20.359999
548;669;lh.parsopercularis_6;lh.precentral_15;47;51;ctx-lh-parsopercularis;ctx-lh-precentral;182;15.424996
548;553;lh.parsopercularis_6;lh.parsopercularis_4;47;47;ctx-lh-parsopercularis;ctx-lh-parsopercularis;321;12.949993
548;555;lh.parsopercularis_6;lh.parsopercularis_3;47;47;ctx-lh-parsopercularis;ctx-lh-parsopercularis;271;12.479995
548;554;lh.parsopercularis_6;lh.parsopercularis_10;47;47;ctx-lh-parsopercularis;ctx-lh-parsopercularis;199;15.400002
548;676;lh.parsopercularis_6;lh.precentral_23;47;51;ctx-lh-parsopercularis;ctx-lh-precentral;168;12.999992
548;549;lh.parsopercularis_6;lh.parsopercularis_7;47;47;ctx-lh-parsopercularis;ctx-lh-parsopercularis;221;12.666664
495;504;rh.insula_1;Right-Putamen;34;37;ctx-rh-insula;Right-Putamen;411;15.655553
876;882;lh.lingual_14;lh.lingual_8;65;65;ctx-lh-lingual;ctx-lh-lingual;175;11.999998
876;895;lh.lingual_14;lh.fusiform_17;65;66;ctx-lh-lingual;ctx-lh-fusiform;203;13.199996
876;881;lh.lingual_14;lh.lingual_1;65;65;ctx-lh-lingual;ctx-lh-lingual;200;12.316670
966;1013;lh.superiortemporal_18;Left-Hippocampus;73;81;ctx-lh-superiortemporal;Left-Hippocampus;366;21.889612
966;1008;lh.superiortemporal_18;Left-Thalamus-Proper;73;76;ctx-lh-superiortemporal;Left-Thalamus-Proper;182;16.224997
966;994;lh.superiortemporal_18;lh.insula_12;73;75;ctx-lh-superiortemporal;ctx-lh-insula;254;15.600005
966;971;lh.superiortemporal_18;lh.superiortemporal_9;73;73;ctx-lh-superiortemporal;ctx-lh-superiortemporal;168;14.200002
966;976;lh.superiortemporal_18;lh.superiortemporal_8;73;73;ctx-lh-superiortemporal;ctx-lh-superiortemporal;213;18.000008
992;1010;lh.insula_2;Left-Putamen;75;78;ctx-lh-insula;Left-Putamen;354;17.280001
992;997;lh.insula_2;lh.insula_14;75;75;ctx-lh-insula;ctx-lh-insula;183;16.099991
992;1003;lh.insula_2;lh.insula_15;75;75;ctx-lh-insula;ctx-lh-insula;193;25.699992
662;1011;lh.precentral_25;Left-Pallidum;51;79;ctx-lh-precentral;Left-Pallidum;191;39.040007
662;1010;lh.precentral_25;Left-Putamen;51;78;ctx-lh-precentral;Left-Putamen;325;30.999997
662;669;lh.precentral_25;lh.precentral_15;51;51;ctx-lh-precentral;ctx-lh-precentral;240;13.625005
662;1008;lh.precentral_25;Left-Thalamus-Proper;51;76;ctx-lh-precentral;Left-Thalamus-Proper;209;33.100002
662;1009;lh.precentral_25;Left-Caudate;51;77;ctx-lh-precentral;Left-Caudate;291;25.799997
236;249;rh.supramarginal_10;rh.supramarginal_6;17;17;ctx-rh-supramarginal;ctx-rh-supramarginal;208;11.987499
706;1008;lh.posteriorcingulate_1;Left-Thalamus-Proper;55;76;ctx-lh-posteriorcingulate;Left-Thalamus-Proper;259;19.973330
706;1009;lh.posteriorcingulate_1;Left-Caudate;55;77;ctx-lh-posteriorcingulate;Left-Caudate;350;13.783217
218;504;rh.postcentral_30;Right-Putamen;16;37;ctx-rh-postcentral;Right-Putamen;240;32.740001
135;144;rh.precentral_36;rh.precentral_23;10;10;ctx-rh-precentral;ctx-rh-precentral;189;15.600002
14;16;rh.lateralorbitofrontal_3;rh.lateralorbitofrontal_14;1;1;ctx-rh-lateralorbitofrontal;ctx-rh-lateralorbitofrontal;171;12.999997
14;504;rh.lateralorbitofrontal_3;Right-Putamen;1;37;ctx-rh-lateralorbitofrontal;Right-Putamen;386;29.210001
14;35;rh.lateralorbitofrontal_3;rh.parstriangularis_8;1;5;ctx-rh-lateralorbitofrontal;ctx-rh-parstriangularis;210;22.307145
14;73;rh.lateralorbitofrontal_3;rh.rostralmiddlefrontal_3;1;7;ctx-rh-lateralorbitofrontal;ctx-rh-rostralmiddlefrontal;209;14.666663
14;41;rh.lateralorbitofrontal_3;rh.parstriangularis_7;1;5;ctx-rh-lateralorbitofrontal;ctx-rh-parstriangularis;205;21.079996
14;503;rh.lateralorbitofrontal_3;Right-Caudate;1;36;ctx-rh-lateralorbitofrontal;Right-Caudate;210;24.566661
145;206;rh.precentral_19;rh.postcentral_26;10;16;ctx-rh-precentral;ctx-rh-postcentral;200;19.050001
145;504;rh.precentral_19;Right-Putamen;10;37;ctx-rh-precentral;Right-Putamen;395;32.500000
145;487;rh.precentral_19;rh.insula_13;10;34;ctx-rh-precentral;ctx-rh-insula;311;17.666662
145;159;rh.precentral_19;rh.precentral_7;10;10;ctx-rh-precentral;ctx-rh-precentral;340;17.649997
145;160;rh.precentral_19;rh.precentral_11;10;10;ctx-rh-precentral;ctx-rh-precentral;174;23.364816
145;162;rh.precentral_19;rh.precentral_33;10;10;ctx-rh-precentral;ctx-rh-precentral;173;23.000008
145;488;rh.precentral_19;rh.insula_6;10;34;ctx-rh-precentral;ctx-rh-insula;299;21.766665
145;505;rh.precentral_19;Right-Pallidum;10;38;ctx-rh-precentral;Right-Pallidum;182;41.174998
145;503;rh.precentral_19;Right-Caudate;10;36;ctx-rh-precentral;Right-Caudate;189;22.600014
145;158;rh.precentral_19;rh.precentral_27;10;10;ctx-rh-precentral;ctx-rh-precentral;263;16.566669
145;205;rh.precentral_19;rh.postcentral_24;10;16;ctx-rh-precentral;ctx-rh-postcentral;170;20.937495
145;493;rh.precentral_19;rh.insula_11;10;34;ctx-rh-precentral;ctx-rh-insula;169;25.400009
49;504;rh.parsopercularis_7;Right-Putamen;6;37;ctx-rh-parsopercularis;Right-Putamen;238;25.364288
178;504;rh.paracentral_7;Right-Putamen;11;37;ctx-rh-paracentral;Right-Putamen;207;36.109089
285;290;rh.inferiorparietal_21;rh.inferiorparietal_12;19;19;ctx-rh-inferiorparietal;ctx-rh-inferiorparietal;193;13.525004
285;301;rh.inferiorparietal_21;rh.inferiorparietal_18;19;19;ctx-rh-inferiorparietal;ctx-rh-inferiorparietal;178;16.950000
124;127;rh.caudalmiddlefrontal_3;rh.caudalmiddlefrontal_11;9;9;ctx-rh-caudalmiddlefrontal;ctx-rh-caudalmiddlefrontal;314;17.287136
124;504;rh.caudalmiddlefrontal_3;Right-Putamen;9;37;ctx-rh-caudalmiddlefrontal;Right-Putamen;261;36.416003
124;126;rh.caudalmiddlefrontal_3;rh.caudalmiddlefrontal_5;9;9;ctx-rh-caudalmiddlefrontal;ctx-rh-caudalmiddlefrontal;213;13.800001
124;159;rh.caudalmiddlefrontal_3;rh.precentral_7;9;10;ctx-rh-caudalmiddlefrontal;ctx-rh-precentral;193;16.200001
124;503;rh.caudalmiddlefrontal_3;Right-Caudate;9;36;ctx-rh-caudalmiddlefrontal;Right-Caudate;230;24.599993
124;128;rh.caudalmiddlefrontal_3;rh.caudalmiddlefrontal_10;9;9;ctx-rh-caudalmiddlefrontal;ctx-rh-caudalmiddlefrontal;273;13.474999
993;1010;lh.insula_16;Left-Putamen;75;78;ctx-lh-insula;Left-Putamen;350;13.708334
993;1013;lh.insula_16;Left-Hippocampus;75;81;ctx-lh-insula;Left-Hippocampus;180;16.600001
993;1008;lh.insula_16;Left-Thalamus-Proper;75;76;ctx-lh-insula;Left-Thalamus-Proper;300;13.000000
627;628;lh.superiorfrontal_17;lh.superiorfrontal_41;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;209;12.911110
364;376;rh.lateraloccipital_8;rh.lingual_10;23;24;ctx-rh-lateraloccipital;ctx-rh-lingual;170;12.823332
950;957;lh.middletemporal_9;lh.bankssts_2;71;72;ctx-lh-middletemporal;ctx-lh-bankssts;177;32.066655
486;503;rh.insula_16;Right-Caudate;34;36;ctx-rh-insula;Right-Caudate;277;14.200005
486;504;rh.insula_16;Right-Putamen;34;37;ctx-rh-insula;Right-Putamen;407;16.085717
486;502;rh.insula_16;Right-Thalamus-Proper;34;35;ctx-rh-insula;Right-Thalamus-Proper;323;13.400001
486;507;rh.insula_16;Right-Hippocampus;34;40;ctx-rh-insula;Right-Hippocampus;185;18.599995
509;517;lh.lateralorbitofrontal_9;lh.lateralorbitofrontal_10;42;42;ctx-lh-lateralorbitofrontal;ctx-lh-lateralorbitofrontal;179;16.399998
509;514;lh.lateralorbitofrontal_9;lh.lateralorbitofrontal_2;42;42;ctx-lh-lateralorbitofrontal;ctx-lh-lateralorbitofrontal;221;13.566669
509;1010;lh.lateralorbitofrontal_9;Left-Putamen;42;78;ctx-lh-lateralorbitofrontal;Left-Putamen;278;13.400000
160;504;rh.precentral_11;Right-Putamen;10;37;ctx-rh-precentral;Right-Putamen;201;51.300003
160;178;rh.precentral_11;rh.paracentral_7;10;11;ctx-rh-precentral;ctx-rh-paracentral;189;15.566666
1015;1015;Brain-Stem;Brain-Stem;83;83;Brain-Stem;Brain-Stem;335;11.700005
976;1013;lh.superiortemporal_8;Left-Hippocampus;73;81;ctx-lh-superiortemporal;Left-Hippocampus;274;14.689996
367;390;rh.lateraloccipital_6;rh.fusiform_2;23;25;ctx-rh-lateraloccipital;ctx-rh-fusiform;219;14.999996
8;504;rh.lateralorbitofrontal_17;Right-Putamen;1;37;ctx-rh-lateralorbitofrontal;Right-Putamen;256;14.712500
8;503;rh.lateralorbitofrontal_17;Right-Caudate;1;36;ctx-rh-lateralorbitofrontal;Right-Caudate;169;13.799996
98;102;rh.superiorfrontal_25;rh.superiorfrontal_5;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;322;14.433335
98;99;rh.superiorfrontal_25;rh.superiorfrontal_24;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;186;12.999997
98;103;rh.superiorfrontal_25;rh.superiorfrontal_22;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;336;13.216668
98;106;rh.superiorfrontal_25;rh.superiorfrontal_18;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;184;16.385713
98;104;rh.superiorfrontal_25;rh.superiorfrontal_21;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;197;15.700000
98;111;rh.superiorfrontal_25;rh.superiorfrontal_28;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;192;18.388890
1000;1013;lh.insula_13;Left-Hippocampus;75;81;ctx-lh-insula;Left-Hippocampus;269;13.440002
1000;1014;lh.insula_13;Left-Amygdala;75;82;ctx-lh-insula;Left-Amygdala;321;11.800004
485;502;rh.transversetemporal_3;Right-Thalamus-Proper;33;35;ctx-rh-transversetemporal;Right-Thalamus-Proper;179;15.799993
485;507;rh.transversetemporal_3;Right-Hippocampus;33;40;ctx-rh-transversetemporal;Right-Hippocampus;205;23.733330
485;504;rh.transversetemporal_3;Right-Putamen;33;37;ctx-rh-transversetemporal;Right-Putamen;197;19.749992
778;825;lh.superiorparietal_10;lh.precuneus_4;59;61;ctx-lh-superiorparietal;ctx-lh-precuneus;183;15.533333
778;826;lh.superiorparietal_10;lh.precuneus_12;59;61;ctx-lh-superiorparietal;ctx-lh-precuneus;259;19.266665
523;580;lh.lateralorbitofrontal_1;lh.rostralmiddlefrontal_3;42;48;ctx-lh-lateralorbitofrontal;ctx-lh-rostralmiddlefrontal;181;13.399988
523;534;lh.lateralorbitofrontal_1;lh.medialorbitofrontal_5;42;45;ctx-lh-lateralorbitofrontal;ctx-lh-medialorbitofrontal;234;11.999999
523;578;lh.lateralorbitofrontal_1;lh.rostralmiddlefrontal_7;42;48;ctx-lh-lateralorbitofrontal;ctx-lh-rostralmiddlefrontal;205;15.200005
523;1010;lh.lateralorbitofrontal_1;Left-Putamen;42;78;ctx-lh-lateralorbitofrontal;Left-Putamen;375;37.428583
523;585;lh.lateralorbitofrontal_1;lh.superiorfrontal_32;42;49;ctx-lh-lateralorbitofrontal;ctx-lh-superiorfrontal;186;17.199998
523;545;lh.lateralorbitofrontal_1;lh.parstriangularis_6;42;46;ctx-lh-lateralorbitofrontal;ctx-lh-parstriangularis;291;29.466670
523;533;lh.lateralorbitofrontal_1;lh.medialorbitofrontal_4;42;45;ctx-lh-lateralorbitofrontal;ctx-lh-medialorbitofrontal;207;12.399995
523;1009;lh.lateralorbitofrontal_1;Left-Caudate;42;77;ctx-lh-lateralorbitofrontal;Left-Caudate;260;32.325005
720;757;lh.postcentral_18;lh.supramarginal_16;57;58;ctx-lh-postcentral;ctx-lh-supramarginal;191;31.600008
193;504;rh.posteriorcingulate_2;Right-Putamen;14;37;ctx-rh-posteriorcingulate;Right-Putamen;232;34.299995
193;503;rh.posteriorcingulate_2;Right-Caudate;14;36;ctx-rh-posteriorcingulate;Right-Caudate;281;13.733332
193;502;rh.posteriorcingulate_2;Right-Thalamus-Proper;14;35;ctx-rh-posteriorcingulate;Right-Thalamus-Proper;193;24.900009
460;490;rh.superiortemporal_14;rh.insula_5;32;34;ctx-rh-superiortemporal;ctx-rh-insula;265;15.099995
460;467;rh.superiortemporal_14;rh.superiortemporal_21;32;32;ctx-rh-superiortemporal;ctx-rh-superiortemporal;172;15.160002
460;507;rh.superiortemporal_14;Right-Hippocampus;32;40;ctx-rh-superiortemporal;Right-Hippocampus;362;25.000011
723;1008;lh.postcentral_21;Left-Thalamus-Proper;57;76;ctx-lh-postcentral;Left-Thalamus-Proper;269;33.533340
723;1011;lh.postcentral_21;Left-Pallidum;57;79;ctx-lh-postcentral;Left-Pallidum;175;44.342852
