id node1;id node2;name node1;name node2;parent id node1;parent id node2;parent name node1;parent name node2;edge confidence;edge weight(med flm)
634;637;lh.caudalmiddlefrontal_3;lh.caudalmiddlefrontal_4;50;50;ctx-lh-caudalmiddlefrontal;ctx-lh-caudalmiddlefrontal;323;13.559999
578;1010;lh.rostralmiddlefrontal_7;Left-Putamen;48;78;ctx-lh-rostralmiddlefrontal;Left-Putamen;336;41.087879
695;1010;lh.caudalanteriorcingulate_1;Left-Putamen;54;78;ctx-lh-caudalanteriorcingulate;Left-Putamen;254;26.893335
695;1009;lh.caudalanteriorcingulate_1;Left-Caudate;54;77;ctx-lh-caudalanteriorcingulate;Left-Caudate;367;13.266667
29;504;rh.medialorbitofrontal_8;Right-Putamen;4;37;ctx-rh-medialorbitofrontal;Right-Putamen;275;23.799998
29;503;rh.medialorbitofrontal_8;Right-Caudate;4;36;ctx-rh-medialorbitofrontal;Right-Caudate;354;14.985708
675;738;lh.precentral_28;lh.postcentral_10;51;57;ctx-lh-precentral;ctx-lh-postcentral;256;12.156667
226;504;rh.postcentral_14;Right-Putamen;16;37;ctx-rh-postcentral;Right-Putamen;274;44.145003
58;60;rh.rostralmiddlefrontal_20;rh.rostralmiddlefrontal_18;7;7;ctx-rh-rostralmiddlefrontal;ctx-rh-rostralmiddlefrontal;256;14.106667
153;504;rh.precentral_32;Right-Putamen;10;37;ctx-rh-precentral;Right-Putamen;301;36.679993
129;504;rh.caudalmiddlefrontal_1;Right-Putamen;9;37;ctx-rh-caudalmiddlefrontal;Right-Putamen;327;26.385718
129;131;rh.caudalmiddlefrontal_1;rh.caudalmiddlefrontal_6;9;9;ctx-rh-caudalmiddlefrontal;ctx-rh-caudalmiddlefrontal;343;13.933332
548;553;lh.parsopercularis_6;lh.parsopercularis_4;47;47;ctx-lh-parsopercularis;ctx-lh-parsopercularis;321;12.949993
548;555;lh.parsopercularis_6;lh.parsopercularis_3;47;47;ctx-lh-parsopercularis;ctx-lh-parsopercularis;271;12.479995
495;504;rh.insula_1;Right-Putamen;34;37;ctx-rh-insula;Right-Putamen;411;15.655553
966;1013;lh.superiortemporal_18;Left-Hippocampus;73;81;ctx-lh-superiortemporal;Left-Hippocampus;366;21.889612
966;994;lh.superiortemporal_18;lh.insula_12;73;75;ctx-lh-superiortemporal;ctx-lh-insula;254;15.600005
992;1010;lh.insula_2;Left-Putamen;75;78;ctx-lh-insula;Left-Putamen;354;17.280001
662;1010;lh.precentral_25;Left-Putamen;51;78;ctx-lh-precentral;Left-Putamen;325;30.999997
662;1009;lh.precentral_25;Left-Caudate;51;77;ctx-lh-precentral;Left-Caudate;291;25.799997
706;1008;lh.posteriorcingulate_1;Left-Thalamus-Proper;55;76;ctx-lh-posteriorcingulate;Left-Thalamus-Proper;259;19.973330
706;1009;lh.posteriorcingulate_1;Left-Caudate;55;77;ctx-lh-posteriorcingulate;Left-Caudate;350;13.783217
14;504;rh.lateralorbitofrontal_3;Right-Putamen;1;37;ctx-rh-lateralorbitofrontal;Right-Putamen;386;29.210001
145;504;rh.precentral_19;Right-Putamen;10;37;ctx-rh-precentral;Right-Putamen;395;32.500000
145;487;rh.precentral_19;rh.insula_13;10;34;ctx-rh-precentral;ctx-rh-insula;311;17.666662
145;159;rh.precentral_19;rh.precentral_7;10;10;ctx-rh-precentral;ctx-rh-precentral;340;17.649997
145;488;rh.precentral_19;rh.insula_6;10;34;ctx-rh-precentral;ctx-rh-insula;299;21.766665
145;158;rh.precentral_19;rh.precentral_27;10;10;ctx-rh-precentral;ctx-rh-precentral;263;16.566669
124;127;rh.caudalmiddlefrontal_3;rh.caudalmiddlefrontal_11;9;9;ctx-rh-caudalmiddlefrontal;ctx-rh-caudalmiddlefrontal;314;17.287136
124;504;rh.caudalmiddlefrontal_3;Right-Putamen;9;37;ctx-rh-caudalmiddlefrontal;Right-Putamen;261;36.416003
124;128;rh.caudalmiddlefrontal_3;rh.caudalmiddlefrontal_10;9;9;ctx-rh-caudalmiddlefrontal;ctx-rh-caudalmiddlefrontal;273;13.474999
993;1010;lh.insula_16;Left-Putamen;75;78;ctx-lh-insula;Left-Putamen;350;13.708334
993;1008;lh.insula_16;Left-Thalamus-Proper;75;76;ctx-lh-insula;Left-Thalamus-Proper;300;13.000000
486;503;rh.insula_16;Right-Caudate;34;36;ctx-rh-insula;Right-Caudate;277;14.200005
486;504;rh.insula_16;Right-Putamen;34;37;ctx-rh-insula;Right-Putamen;407;16.085717
486;502;rh.insula_16;Right-Thalamus-Proper;34;35;ctx-rh-insula;Right-Thalamus-Proper;323;13.400001
509;1010;lh.lateralorbitofrontal_9;Left-Putamen;42;78;ctx-lh-lateralorbitofrontal;Left-Putamen;278;13.400000
1015;1015;Brain-Stem;Brain-Stem;83;83;Brain-Stem;Brain-Stem;335;11.700005
976;1013;lh.superiortemporal_8;Left-Hippocampus;73;81;ctx-lh-superiortemporal;Left-Hippocampus;274;14.689996
8;504;rh.lateralorbitofrontal_17;Right-Putamen;1;37;ctx-rh-lateralorbitofrontal;Right-Putamen;256;14.712500
98;102;rh.superiorfrontal_25;rh.superiorfrontal_5;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;322;14.433335
98;103;rh.superiorfrontal_25;rh.superiorfrontal_22;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;336;13.216668
1000;1013;lh.insula_13;Left-Hippocampus;75;81;ctx-lh-insula;Left-Hippocampus;269;13.440002
1000;1014;lh.insula_13;Left-Amygdala;75;82;ctx-lh-insula;Left-Amygdala;321;11.800004
778;826;lh.superiorparietal_10;lh.precuneus_12;59;61;ctx-lh-superiorparietal;ctx-lh-precuneus;259;19.266665
523;1010;lh.lateralorbitofrontal_1;Left-Putamen;42;78;ctx-lh-lateralorbitofrontal;Left-Putamen;375;37.428583
523;545;lh.lateralorbitofrontal_1;lh.parstriangularis_6;42;46;ctx-lh-lateralorbitofrontal;ctx-lh-parstriangularis;291;29.466670
523;1009;lh.lateralorbitofrontal_1;Left-Caudate;42;77;ctx-lh-lateralorbitofrontal;Left-Caudate;260;32.325005
193;503;rh.posteriorcingulate_2;Right-Caudate;14;36;ctx-rh-posteriorcingulate;Right-Caudate;281;13.733332
460;490;rh.superiortemporal_14;rh.insula_5;32;34;ctx-rh-superiortemporal;ctx-rh-insula;265;15.099995
460;507;rh.superiortemporal_14;Right-Hippocampus;32;40;ctx-rh-superiortemporal;Right-Hippocampus;362;25.000011
723;1008;lh.postcentral_21;Left-Thalamus-Proper;57;76;ctx-lh-postcentral;Left-Thalamus-Proper;269;33.533340
723;1010;lh.postcentral_21;Left-Putamen;57;78;ctx-lh-postcentral;Left-Putamen;337;39.405267
180;504;rh.rostralanteriorcingulate_2;Right-Putamen;12;37;ctx-rh-rostralanteriorcingulate;Right-Putamen;303;24.600002
180;503;rh.rostralanteriorcingulate_2;Right-Caudate;12;36;ctx-rh-rostralanteriorcingulate;Right-Caudate;414;13.236508
637;1010;lh.caudalmiddlefrontal_4;Left-Putamen;50;78;ctx-lh-caudalmiddlefrontal;Left-Putamen;339;34.000000
637;641;lh.caudalmiddlefrontal_4;lh.caudalmiddlefrontal_10;50;50;ctx-lh-caudalmiddlefrontal;ctx-lh-caudalmiddlefrontal;294;14.851515
637;1009;lh.caudalmiddlefrontal_4;Left-Caudate;50;77;ctx-lh-caudalmiddlefrontal;Left-Caudate;346;24.319997
999;1013;lh.insula_9;Left-Hippocampus;75;81;ctx-lh-insula;Left-Hippocampus;290;13.325003
690;1010;lh.rostralanteriorcingulate_3;Left-Putamen;53;78;ctx-lh-rostralanteriorcingulate;Left-Putamen;364;33.846116
690;1009;lh.rostralanteriorcingulate_3;Left-Caudate;53;77;ctx-lh-rostralanteriorcingulate;Left-Caudate;336;24.266674
488;504;rh.insula_6;Right-Putamen;34;37;ctx-rh-insula;Right-Putamen;377;14.200001
61;70;rh.rostralmiddlefrontal_7;rh.rostralmiddlefrontal_2;7;7;ctx-rh-rostralmiddlefrontal;ctx-rh-rostralmiddlefrontal;294;14.187497
1012;1013;Left-Accumbens-area;Left-Hippocampus;80;81;Left-Accumbens-area;Left-Hippocampus;313;25.211765
1012;1015;Left-Accumbens-area;Brain-Stem;80;83;Left-Accumbens-area;Brain-Stem;289;27.950000
189;503;rh.caudalanteriorcingulate_5;Right-Caudate;13;36;ctx-rh-caudalanteriorcingulate;Right-Caudate;400;12.155000
452;507;rh.bankssts_3;Right-Hippocampus;31;40;ctx-rh-bankssts;Right-Hippocampus;255;18.400007
341;359;rh.pericalcarine_1;rh.lateraloccipital_3;22;23;ctx-rh-pericalcarine;ctx-rh-lateraloccipital;285;14.850005
107;110;rh.superiorfrontal_42;rh.superiorfrontal_33;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;303;15.000001
107;111;rh.superiorfrontal_42;rh.superiorfrontal_28;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;320;13.000007
77;504;rh.rostralmiddlefrontal_1;Right-Putamen;7;37;ctx-rh-rostralmiddlefrontal;Right-Putamen;256;44.600000
417;508;rh.inferiortemporal_16;Right-Amygdala;29;41;ctx-rh-inferiortemporal;Right-Amygdala;336;12.759994
417;498;rh.inferiortemporal_16;rh.insula_3;29;34;ctx-rh-inferiortemporal;ctx-rh-insula;278;23.233329
12;504;rh.lateralorbitofrontal_12;Right-Putamen;1;37;ctx-rh-lateralorbitofrontal;Right-Putamen;383;22.880002
507;508;Right-Hippocampus;Right-Amygdala;40;41;Right-Hippocampus;Right-Amygdala;347;17.333331
507;1015;Right-Hippocampus;Brain-Stem;40;83;Right-Hippocampus;Brain-Stem;265;12.699999
507;507;Right-Hippocampus;Right-Hippocampus;40;40;Right-Hippocampus;Right-Hippocampus;417;16.020000
573;1010;lh.rostralmiddlefrontal_23;Left-Putamen;48;78;ctx-lh-rostralmiddlefrontal;Left-Putamen;333;40.333344
237;504;rh.supramarginal_11;Right-Putamen;17;37;ctx-rh-supramarginal;Right-Putamen;266;38.528190
567;578;lh.rostralmiddlefrontal_26;lh.rostralmiddlefrontal_7;48;48;ctx-lh-rostralmiddlefrontal;ctx-lh-rostralmiddlefrontal;299;27.570001
567;573;lh.rostralmiddlefrontal_26;lh.rostralmiddlefrontal_23;48;48;ctx-lh-rostralmiddlefrontal;ctx-lh-rostralmiddlefrontal;314;20.461908
506;1015;Right-Accumbens-area;Brain-Stem;39;83;Right-Accumbens-area;Brain-Stem;299;28.399992
506;507;Right-Accumbens-area;Right-Hippocampus;39;40;Right-Accumbens-area;Right-Hippocampus;321;26.280001
144;504;rh.precentral_23;Right-Putamen;10;37;ctx-rh-precentral;Right-Putamen;376;31.123640
144;159;rh.precentral_23;rh.precentral_7;10;10;ctx-rh-precentral;ctx-rh-precentral;258;30.661907
144;505;rh.precentral_23;Right-Pallidum;10;38;ctx-rh-precentral;Right-Pallidum;270;40.936085
144;503;rh.precentral_23;Right-Caudate;10;36;ctx-rh-precentral;Right-Caudate;285;28.133329
144;205;rh.precentral_23;rh.postcentral_24;10;16;ctx-rh-precentral;ctx-rh-postcentral;256;12.425000
965;1013;lh.superiortemporal_24;Left-Hippocampus;73;81;ctx-lh-superiortemporal;Left-Hippocampus;384;22.534314
661;1010;lh.precentral_6;Left-Putamen;51;78;ctx-lh-precentral;Left-Putamen;393;30.300001
661;992;lh.precentral_6;lh.insula_2;51;75;ctx-lh-precentral;ctx-lh-insula;347;17.680000
661;669;lh.precentral_6;lh.precentral_15;51;51;ctx-lh-precentral;ctx-lh-precentral;263;15.514287
661;996;lh.precentral_6;lh.insula_8;51;75;ctx-lh-precentral;ctx-lh-insula;335;20.546663
661;1008;lh.precentral_6;Left-Thalamus-Proper;51;76;ctx-lh-precentral;Left-Thalamus-Proper;263;28.815380
661;1009;lh.precentral_6;Left-Caudate;51;77;ctx-lh-precentral;Left-Caudate;298;22.999994
120;172;rh.superiorfrontal_26;rh.paracentral_3;8;11;ctx-rh-superiorfrontal;ctx-rh-paracentral;254;14.131430
254;504;rh.supramarginal_17;Right-Putamen;17;37;ctx-rh-supramarginal;Right-Putamen;333;28.750004
254;284;rh.supramarginal_17;rh.inferiorparietal_13;17;19;ctx-rh-supramarginal;ctx-rh-inferiorparietal;251;18.244449
254;502;rh.supramarginal_17;Right-Thalamus-Proper;17;35;ctx-rh-supramarginal;Right-Thalamus-Proper;262;17.999999
254;256;rh.supramarginal_17;rh.superiorparietal_24;17;18;ctx-rh-supramarginal;ctx-rh-superiorparietal;264;21.263335
254;255;rh.supramarginal_17;rh.superiorparietal_13;17;18;ctx-rh-supramarginal;ctx-rh-superiorparietal;281;20.520001
254;507;rh.supramarginal_17;Right-Hippocampus;17;40;ctx-rh-supramarginal;Right-Hippocampus;350;25.882104
496;504;rh.insula_7;Right-Putamen;34;37;ctx-rh-insula;Right-Putamen;397;14.740002
607;609;lh.superiorfrontal_22;lh.superiorfrontal_20;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;292;15.775001
607;613;lh.superiorfrontal_22;lh.superiorfrontal_7;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;309;13.711112
607;612;lh.superiorfrontal_22;lh.superiorfrontal_36;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;310;14.950006
607;616;lh.superiorfrontal_22;lh.superiorfrontal_34;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;326;16.052027
607;614;lh.superiorfrontal_22;lh.superiorfrontal_2;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;305;13.533334
644;684;lh.precentral_12;lh.paracentral_4;51;52;ctx-lh-precentral;ctx-lh-paracentral;273;13.249998
235;504;rh.supramarginal_19;Right-Putamen;17;37;ctx-rh-supramarginal;Right-Putamen;319;37.266668
235;254;rh.supramarginal_19;rh.supramarginal_17;17;17;ctx-rh-supramarginal;ctx-rh-supramarginal;275;14.222226
301;507;rh.inferiorparietal_18;Right-Hippocampus;19;40;ctx-rh-inferiorparietal;Right-Hippocampus;335;32.000004
301;490;rh.inferiorparietal_18;rh.insula_5;19;34;ctx-rh-inferiorparietal;ctx-rh-insula;270;28.400004
694;1009;lh.caudalanteriorcingulate_4;Left-Caudate;54;77;ctx-lh-caudalanteriorcingulate;Left-Caudate;404;12.707880
213;504;rh.postcentral_27;Right-Putamen;16;37;ctx-rh-postcentral;Right-Putamen;275;32.900009
94;504;rh.superiorfrontal_11;Right-Putamen;8;37;ctx-rh-superiorfrontal;Right-Putamen;272;37.550590
94;503;rh.superiorfrontal_11;Right-Caudate;8;36;ctx-rh-superiorfrontal;Right-Caudate;297;24.506665
816;965;lh.inferiorparietal_20;lh.superiortemporal_24;60;73;ctx-lh-inferiorparietal;ctx-lh-superiortemporal;270;22.733335
51;504;rh.parsopercularis_2;Right-Putamen;6;37;ctx-rh-parsopercularis;Right-Putamen;401;18.057145
51;494;rh.parsopercularis_2;rh.insula_10;6;34;ctx-rh-parsopercularis;ctx-rh-insula;309;12.600007
51;503;rh.parsopercularis_2;Right-Caudate;6;36;ctx-rh-parsopercularis;Right-Caudate;323;18.500004
568;578;lh.rostralmiddlefrontal_18;lh.rostralmiddlefrontal_7;48;48;ctx-lh-rostralmiddlefrontal;ctx-lh-rostralmiddlefrontal;281;15.720000
568;573;lh.rostralmiddlefrontal_18;lh.rostralmiddlefrontal_23;48;48;ctx-lh-rostralmiddlefrontal;ctx-lh-rostralmiddlefrontal;253;13.000001
791;852;lh.superiorparietal_1;lh.pericalcarine_6;59;63;ctx-lh-superiorparietal;ctx-lh-pericalcarine;261;13.300005
493;504;rh.insula_11;Right-Putamen;34;37;ctx-rh-insula;Right-Putamen;368;13.058336
796;852;lh.inferiorparietal_16;lh.pericalcarine_6;60;63;ctx-lh-inferiorparietal;ctx-lh-pericalcarine;259;15.271430
796;806;lh.inferiorparietal_16;lh.inferiorparietal_18;60;60;ctx-lh-inferiorparietal;ctx-lh-inferiorparietal;258;12.910003
796;837;lh.inferiorparietal_16;lh.precuneus_15;60;61;ctx-lh-inferiorparietal;ctx-lh-precuneus;270;19.608333
534;1010;lh.medialorbitofrontal_5;Left-Putamen;45;78;ctx-lh-medialorbitofrontal;Left-Putamen;365;31.800013
534;1009;lh.medialorbitofrontal_5;Left-Caudate;45;77;ctx-lh-medialorbitofrontal;Left-Caudate;338;23.552387
633;1010;lh.caudalmiddlefrontal_5;Left-Putamen;50;78;ctx-lh-caudalmiddlefrontal;Left-Putamen;382;24.068335
633;637;lh.caudalmiddlefrontal_5;lh.caudalmiddlefrontal_4;50;50;ctx-lh-caudalmiddlefrontal;ctx-lh-caudalmiddlefrontal;314;16.664103
633;641;lh.caudalmiddlefrontal_5;lh.caudalmiddlefrontal_10;50;50;ctx-lh-caudalmiddlefrontal;ctx-lh-caudalmiddlefrontal;327;17.200002
633;1009;lh.caudalmiddlefrontal_5;Left-Caudate;50;77;ctx-lh-caudalmiddlefrontal;Left-Caudate;347;18.966663
633;661;lh.caudalmiddlefrontal_5;lh.precentral_6;50;51;ctx-lh-caudalmiddlefrontal;ctx-lh-precentral;318;16.214289
1011;1013;Left-Pallidum;Left-Hippocampus;79;81;Left-Pallidum;Left-Hippocampus;324;15.599998
1011;1012;Left-Pallidum;Left-Accumbens-area;79;80;Left-Pallidum;Left-Accumbens-area;313;13.166669
151;504;rh.precentral_9;Right-Putamen;10;37;ctx-rh-precentral;Right-Putamen;339;31.920007
700;1009;lh.posteriorcingulate_8;Left-Caudate;55;77;ctx-lh-posteriorcingulate;Left-Caudate;382;12.305559
78;504;rh.rostralmiddlefrontal_6;Right-Putamen;7;37;ctx-rh-rostralmiddlefrontal;Right-Putamen;277;47.399994
78;81;rh.rostralmiddlefrontal_6;rh.superiorfrontal_3;7;8;ctx-rh-rostralmiddlefrontal;ctx-rh-superiorfrontal;318;13.200008
413;507;rh.entorhinal_2;Right-Hippocampus;27;40;ctx-rh-entorhinal;Right-Hippocampus;274;15.800000
769;991;lh.superiorparietal_27;lh.insula_5;59;75;ctx-lh-superiorparietal;ctx-lh-insula;311;19.563640
769;1010;lh.superiorparietal_27;Left-Putamen;59;78;ctx-lh-superiorparietal;Left-Putamen;318;37.650002
275;315;rh.superiorparietal_14;rh.precuneus_10;18;20;ctx-rh-superiorparietal;ctx-rh-precuneus;282;15.716667
275;326;rh.superiorparietal_14;rh.precuneus_20;18;20;ctx-rh-superiorparietal;ctx-rh-precuneus;289;14.880000
751;758;lh.supramarginal_3;lh.supramarginal_15;58;58;ctx-lh-supramarginal;ctx-lh-supramarginal;281;12.013332
751;770;lh.supramarginal_3;lh.superiorparietal_25;58;59;ctx-lh-supramarginal;ctx-lh-superiorparietal;317;16.061539
606;616;lh.superiorfrontal_28;lh.superiorfrontal_34;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;314;13.100003
60;63;rh.rostralmiddlefrontal_18;rh.rostralmiddlefrontal_23;7;7;ctx-rh-rostralmiddlefrontal;ctx-rh-rostralmiddlefrontal;295;17.280005
60;66;rh.rostralmiddlefrontal_18;rh.rostralmiddlefrontal_14;7;7;ctx-rh-rostralmiddlefrontal;ctx-rh-rostralmiddlefrontal;275;23.753841
60;70;rh.rostralmiddlefrontal_18;rh.rostralmiddlefrontal_2;7;7;ctx-rh-rostralmiddlefrontal;ctx-rh-rostralmiddlefrontal;285;26.000002
691;1009;lh.rostralanteriorcingulate_2;Left-Caudate;53;77;ctx-lh-rostralanteriorcingulate;Left-Caudate;404;16.792877
691;1010;lh.rostralanteriorcingulate_2;Left-Putamen;53;78;ctx-lh-rostralanteriorcingulate;Left-Putamen;351;33.574997
666;676;lh.precentral_11;lh.precentral_23;51;51;ctx-lh-precentral;ctx-lh-precentral;271;14.162498
666;1010;lh.precentral_11;Left-Putamen;51;78;ctx-lh-precentral;Left-Putamen;355;27.400005
82;93;rh.superiorfrontal_14;rh.superiorfrontal_2;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;261;14.760002
82;87;rh.superiorfrontal_14;rh.superiorfrontal_19;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;367;13.799998
82;94;rh.superiorfrontal_14;rh.superiorfrontal_11;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;291;22.163638
650;1010;lh.precentral_26;Left-Putamen;51;78;ctx-lh-precentral;Left-Putamen;262;46.748488
650;685;lh.precentral_26;lh.paracentral_6;51;52;ctx-lh-precentral;ctx-lh-paracentral;299;14.600004
590;594;lh.superiorfrontal_35;lh.superiorfrontal_23;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;313;13.300011
590;602;lh.superiorfrontal_35;lh.superiorfrontal_29;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;298;18.339997
112;127;rh.superiorfrontal_41;rh.caudalmiddlefrontal_11;8;9;ctx-rh-superiorfrontal;ctx-rh-caudalmiddlefrontal;258;24.730956
545;546;lh.parstriangularis_6;lh.parstriangularis_2;46;46;ctx-lh-parstriangularis;ctx-lh-parstriangularis;280;13.053332
545;580;lh.parstriangularis_6;lh.rostralmiddlefrontal_3;46;48;ctx-lh-parstriangularis;ctx-lh-rostralmiddlefrontal;306;31.384994
545;578;lh.parstriangularis_6;lh.rostralmiddlefrontal_7;46;48;ctx-lh-parstriangularis;ctx-lh-rostralmiddlefrontal;340;23.751902
545;573;lh.parstriangularis_6;lh.rostralmiddlefrontal_23;46;48;ctx-lh-parstriangularis;ctx-lh-rostralmiddlefrontal;319;21.684004
191;503;rh.posteriorcingulate_1;Right-Caudate;14;36;ctx-rh-posteriorcingulate;Right-Caudate;400;11.836667
187;503;rh.caudalanteriorcingulate_2;Right-Caudate;13;36;ctx-rh-caudalanteriorcingulate;Right-Caudate;344;12.103336
1006;1010;lh.insula_3;Left-Putamen;75;78;ctx-lh-insula;Left-Putamen;382;14.926666
996;1010;lh.insula_8;Left-Putamen;75;78;ctx-lh-insula;Left-Putamen;337;13.799999
369;396;rh.lateraloccipital_5;rh.fusiform_17;23;25;ctx-rh-lateraloccipital;ctx-rh-fusiform;269;16.633331
369;390;rh.lateraloccipital_5;rh.fusiform_2;23;25;ctx-rh-lateraloccipital;ctx-rh-fusiform;260;14.647625
651;1011;lh.precentral_21;Left-Pallidum;51;79;ctx-lh-precentral;Left-Pallidum;266;42.169229
651;1010;lh.precentral_21;Left-Putamen;51;78;ctx-lh-precentral;Left-Putamen;393;36.226664
651;662;lh.precentral_21;lh.precentral_25;51;51;ctx-lh-precentral;ctx-lh-precentral;351;26.675003
651;1008;lh.precentral_21;Left-Thalamus-Proper;51;76;ctx-lh-precentral;Left-Thalamus-Proper;308;35.199999
651;1009;lh.precentral_21;Left-Caudate;51;77;ctx-lh-precentral;Left-Caudate;365;22.488000
651;654;lh.precentral_21;lh.precentral_16;51;51;ctx-lh-precentral;ctx-lh-precentral;292;12.758335
651;661;lh.precentral_21;lh.precentral_6;51;51;ctx-lh-precentral;ctx-lh-precentral;365;21.828567
651;687;lh.precentral_21;lh.paracentral_11;51;52;ctx-lh-precentral;ctx-lh-paracentral;251;20.853335
651;703;lh.precentral_21;lh.posteriorcingulate_6;51;55;ctx-lh-precentral;ctx-lh-posteriorcingulate;255;15.300013
629;1010;lh.caudalmiddlefrontal_9;Left-Putamen;50;78;ctx-lh-caudalmiddlefrontal;Left-Putamen;301;31.850006
629;632;lh.caudalmiddlefrontal_9;lh.caudalmiddlefrontal_13;50;50;ctx-lh-caudalmiddlefrontal;ctx-lh-caudalmiddlefrontal;330;16.176665
629;631;lh.caudalmiddlefrontal_9;lh.caudalmiddlefrontal_1;50;50;ctx-lh-caudalmiddlefrontal;ctx-lh-caudalmiddlefrontal;308;13.362497
629;1009;lh.caudalmiddlefrontal_9;Left-Caudate;50;77;ctx-lh-caudalmiddlefrontal;Left-Caudate;322;21.963216
498;507;rh.insula_3;Right-Hippocampus;34;40;ctx-rh-insula;Right-Hippocampus;362;13.253573
498;508;rh.insula_3;Right-Amygdala;34;41;ctx-rh-insula;Right-Amygdala;363;12.199987
947;950;lh.middletemporal_14;lh.middletemporal_9;71;71;ctx-lh-middletemporal;ctx-lh-middletemporal;273;17.066671
256;327;rh.superiorparietal_24;rh.precuneus_4;18;20;ctx-rh-superiorparietal;ctx-rh-precuneus;270;18.007145
256;326;rh.superiorparietal_24;rh.precuneus_20;18;20;ctx-rh-superiorparietal;ctx-rh-precuneus;254;18.737144
256;269;rh.superiorparietal_24;rh.superiorparietal_22;18;18;ctx-rh-superiorparietal;ctx-rh-superiorparietal;266;16.433342
920;1014;lh.temporalpole_2;Left-Amygdala;69;82;ctx-lh-temporalpole;Left-Amygdala;264;15.574999
660;1010;lh.precentral_5;Left-Putamen;51;78;ctx-lh-precentral;Left-Putamen;254;34.216668
7;504;rh.lateralorbitofrontal_4;Right-Putamen;1;37;ctx-rh-lateralorbitofrontal;Right-Putamen;384;15.939611
